"loan_id","investor_id","nama_event","created_at"
NA,13686,"investor_register",2020-03-22 06:02:04
NA,13688,"investor_register",2020-03-22 06:39:34
NA,13690,"investor_register",2020-03-22 07:21:53
NA,13694,"investor_register",2020-03-22 07:49:12
NA,13695,"investor_register",2020-03-22 07:51:09
NA,13697,"investor_register",2020-03-22 08:13:40
NA,13702,"investor_register",2020-03-22 09:07:15
NA,13704,"investor_register",2020-03-22 09:16:46
NA,13706,"investor_register",2020-03-22 09:35:32
NA,13707,"investor_register",2020-03-22 09:42:19
NA,13712,"investor_register",2020-03-22 10:13:41
NA,13720,"investor_register",2020-03-22 10:36:51
NA,13732,"investor_register",2020-03-22 12:25:24
NA,13734,"investor_register",2020-03-22 12:38:01
NA,13736,"investor_register",2020-03-22 12:41:22
NA,13747,"investor_register",2020-03-22 14:25:09
NA,13756,"investor_register",2020-03-22 15:47:59
NA,13764,"investor_register",2020-03-22 16:06:16
NA,13765,"investor_register",2020-03-22 16:25:22
NA,13766,"investor_register",2020-03-22 16:32:35
NA,13769,"investor_register",2020-03-22 16:42:12
NA,13770,"investor_register",2020-03-22 16:49:46
NA,13776,"investor_register",2020-03-22 17:11:14
NA,13780,"investor_register",2020-03-22 17:30:35
NA,13783,"investor_register",2020-03-22 17:52:29
NA,13787,"investor_register",2020-03-22 18:15:50
NA,13789,"investor_register",2020-03-22 19:00:11
NA,13792,"investor_register",2020-03-22 19:13:39
NA,13793,"investor_register",2020-03-22 19:20:32
NA,13800,"investor_register",2020-03-22 21:41:49
NA,13802,"investor_register",2020-03-23 00:04:06
NA,13806,"investor_register",2020-03-23 04:11:40
NA,13808,"investor_register",2020-03-23 05:13:40
NA,13812,"investor_register",2020-03-23 06:19:49
NA,13813,"investor_register",2020-03-23 06:38:03
NA,13819,"investor_register",2020-03-23 08:06:12
NA,13826,"investor_register",2020-03-23 08:52:29
NA,13829,"investor_register",2020-03-23 09:37:34
NA,13832,"investor_register",2020-03-23 09:47:11
NA,13837,"investor_register",2020-03-23 10:33:22
NA,13843,"investor_register",2020-03-23 10:43:39
NA,13850,"investor_register",2020-03-23 11:40:28
NA,13851,"investor_register",2020-03-23 11:48:34
NA,13857,"investor_register",2020-03-23 12:49:51
NA,13865,"investor_register",2020-03-23 14:03:16
NA,13866,"investor_register",2020-03-23 14:05:19
NA,13872,"investor_register",2020-03-23 14:41:00
NA,13874,"investor_register",2020-03-23 14:58:14
NA,13875,"investor_register",2020-03-23 15:10:51
NA,13879,"investor_register",2020-03-23 16:01:41
NA,13881,"investor_register",2020-03-23 16:10:27
NA,13882,"investor_register",2020-03-23 16:14:09
NA,13883,"investor_register",2020-03-23 16:14:46
NA,13884,"investor_register",2020-03-23 16:27:07
NA,13885,"investor_register",2020-03-23 16:35:33
NA,13893,"investor_register",2020-03-23 17:50:41
NA,13896,"investor_register",2020-03-23 18:49:06
NA,13904,"investor_register",2020-03-23 20:39:04
NA,13911,"investor_register",2020-03-24 01:02:37
NA,13913,"investor_register",2020-03-24 05:41:52
NA,13914,"investor_register",2020-03-24 06:37:09
NA,13915,"investor_register",2020-03-24 07:26:52
NA,13918,"investor_register",2020-03-24 07:41:35
NA,13919,"investor_register",2020-03-24 07:49:13
NA,13924,"investor_register",2020-03-24 08:35:42
NA,13935,"investor_register",2020-03-24 10:00:11
NA,13939,"investor_register",2020-03-24 10:25:11
NA,13940,"investor_register",2020-03-24 10:38:00
NA,13941,"investor_register",2020-03-24 10:47:16
NA,13947,"investor_register",2020-03-24 11:15:13
NA,13948,"investor_register",2020-03-24 11:25:39
NA,13966,"investor_register",2020-03-24 13:28:19
NA,13979,"investor_register",2020-03-24 14:03:55
NA,13987,"investor_register",2020-03-24 14:24:04
NA,13988,"investor_register",2020-03-24 14:27:29
NA,13991,"investor_register",2020-03-24 14:40:18
NA,13994,"investor_register",2020-03-24 14:49:16
NA,14001,"investor_register",2020-03-24 15:22:54
NA,14008,"investor_register",2020-03-24 15:43:37
NA,14009,"investor_register",2020-03-24 16:02:46
NA,14016,"investor_register",2020-03-24 16:34:28
NA,14025,"investor_register",2020-03-24 17:20:12
NA,14027,"investor_register",2020-03-24 17:33:09
NA,14028,"investor_register",2020-03-24 17:39:18
NA,14030,"investor_register",2020-03-24 17:51:45
NA,14037,"investor_register",2020-03-24 18:33:11
NA,14040,"investor_register",2020-03-24 18:38:28
NA,14042,"investor_register",2020-03-24 18:39:13
NA,14045,"investor_register",2020-03-24 18:56:10
NA,14056,"investor_register",2020-03-24 19:47:36
NA,14063,"investor_register",2020-03-24 20:01:47
NA,14064,"investor_register",2020-03-24 20:01:51
NA,14066,"investor_register",2020-03-24 20:06:29
NA,14070,"investor_register",2020-03-24 20:41:52
NA,14072,"investor_register",2020-03-24 21:08:34
NA,14081,"investor_register",2020-03-24 22:19:31
NA,14086,"investor_register",2020-03-24 23:05:48
NA,14087,"investor_register",2020-03-24 23:20:15
NA,14094,"investor_register",2020-03-25 01:49:25
NA,14095,"investor_register",2020-03-25 02:47:33
NA,14097,"investor_register",2020-03-25 04:14:42
NA,14099,"investor_register",2020-03-25 04:58:33
NA,14103,"investor_register",2020-03-25 07:12:34
NA,14107,"investor_register",2020-03-25 08:36:39
NA,14110,"investor_register",2020-03-25 08:59:53
NA,14114,"investor_register",2020-03-25 10:06:59
NA,14122,"investor_register",2020-03-25 10:59:26
NA,14123,"investor_register",2020-03-25 11:00:05
NA,14131,"investor_register",2020-03-25 11:33:28
NA,14133,"investor_register",2020-03-25 11:37:25
NA,14136,"investor_register",2020-03-25 12:08:26
NA,14148,"investor_register",2020-03-25 13:42:55
NA,14151,"investor_register",2020-03-25 13:51:16
NA,14153,"investor_register",2020-03-25 14:01:30
NA,14156,"investor_register",2020-03-25 14:02:40
NA,14170,"investor_register",2020-03-25 16:17:23
NA,14171,"investor_register",2020-03-25 16:23:42
NA,14174,"investor_register",2020-03-25 16:31:47
NA,14175,"investor_register",2020-03-25 16:42:46
NA,14177,"investor_register",2020-03-25 16:49:46
NA,14184,"investor_register",2020-03-25 17:34:58
NA,14196,"investor_register",2020-03-25 18:22:44
NA,14197,"investor_register",2020-03-25 18:28:51
NA,14200,"investor_register",2020-03-25 18:44:54
NA,14203,"investor_register",2020-03-25 19:13:05
NA,14205,"investor_register",2020-03-25 19:24:19
NA,14213,"investor_register",2020-03-25 20:41:16
NA,14214,"investor_register",2020-03-25 20:46:49
NA,14218,"investor_register",2020-03-25 21:00:26
NA,14220,"investor_register",2020-03-25 21:16:45
NA,14227,"investor_register",2020-03-25 22:14:19
NA,14231,"investor_register",2020-03-25 22:32:39
NA,14232,"investor_register",2020-03-25 22:33:25
NA,14235,"investor_register",2020-03-25 23:01:41
NA,14246,"investor_register",2020-03-26 01:22:18
NA,14248,"investor_register",2020-03-26 02:56:35
NA,14255,"investor_register",2020-03-26 07:28:52
NA,14256,"investor_register",2020-03-26 07:39:42
NA,14257,"investor_register",2020-03-26 07:42:29
NA,14262,"investor_register",2020-03-26 08:27:02
NA,14270,"investor_register",2020-03-26 09:25:06
NA,14272,"investor_register",2020-03-26 09:27:13
NA,14285,"investor_register",2020-03-26 10:59:44
NA,14286,"investor_register",2020-03-26 11:12:38
NA,14290,"investor_register",2020-03-26 11:47:46
NA,14292,"investor_register",2020-03-26 12:01:55
NA,14295,"investor_register",2020-03-26 12:15:00
NA,14299,"investor_register",2020-03-26 12:31:38
NA,14300,"investor_register",2020-03-26 12:37:03
NA,14301,"investor_register",2020-03-26 13:02:23
NA,14305,"investor_register",2020-03-26 13:12:55
NA,14307,"investor_register",2020-03-26 13:22:04
NA,14318,"investor_register",2020-03-26 14:25:23
NA,14322,"investor_register",2020-03-26 14:33:49
NA,14327,"investor_register",2020-03-26 14:50:23
NA,14333,"investor_register",2020-03-26 15:13:34
NA,14337,"investor_register",2020-03-26 15:33:28
NA,14339,"investor_register",2020-03-26 16:14:15
NA,14348,"investor_register",2020-03-26 17:01:34
NA,14352,"investor_register",2020-03-26 17:35:23
NA,14353,"investor_register",2020-03-26 17:36:00
NA,14363,"investor_register",2020-03-26 18:49:41
NA,14368,"investor_register",2020-03-26 19:05:21
NA,14376,"investor_register",2020-03-26 19:34:00
NA,14378,"investor_register",2020-03-26 19:37:53
NA,14380,"investor_register",2020-03-26 19:51:57
NA,14382,"investor_register",2020-03-26 20:00:09
NA,14384,"investor_register",2020-03-26 20:04:43
NA,14388,"investor_register",2020-03-26 20:22:18
NA,14389,"investor_register",2020-03-26 20:35:23
NA,14390,"investor_register",2020-03-26 20:37:08
NA,14394,"investor_register",2020-03-26 21:26:21
NA,14397,"investor_register",2020-03-26 21:53:35
NA,14401,"investor_register",2020-03-26 23:22:01
NA,14402,"investor_register",2020-03-26 23:29:52
NA,14407,"investor_register",2020-03-27 00:51:10
NA,14409,"investor_register",2020-03-27 01:19:29
NA,14411,"investor_register",2020-03-27 03:07:17
NA,14415,"investor_register",2020-03-27 07:08:10
NA,14416,"investor_register",2020-03-27 07:16:05
NA,14418,"investor_register",2020-03-27 08:13:16
NA,14420,"investor_register",2020-03-27 08:51:26
NA,14427,"investor_register",2020-03-27 10:05:41
NA,14432,"investor_register",2020-03-27 10:30:34
NA,14433,"investor_register",2020-03-27 10:31:13
NA,14436,"investor_register",2020-03-27 11:10:00
NA,14438,"investor_register",2020-03-27 11:11:58
NA,14439,"investor_register",2020-03-27 11:26:58
NA,14443,"investor_register",2020-03-27 12:00:24
NA,14452,"investor_register",2020-03-27 13:39:21
NA,14457,"investor_register",2020-03-27 14:10:30
NA,14460,"investor_register",2020-03-27 14:21:50
NA,14461,"investor_register",2020-03-27 14:25:14
NA,14463,"investor_register",2020-03-27 14:33:17
NA,14465,"investor_register",2020-03-27 14:42:20
NA,14469,"investor_register",2020-03-27 14:58:44
NA,14470,"investor_register",2020-03-27 14:58:57
NA,14471,"investor_register",2020-03-27 15:01:18
NA,14473,"investor_register",2020-03-27 15:14:41
NA,14477,"investor_register",2020-03-27 15:34:45
NA,14486,"investor_register",2020-03-27 16:08:09
NA,14490,"investor_register",2020-03-27 16:46:36
NA,14491,"investor_register",2020-03-27 16:53:47
NA,14493,"investor_register",2020-03-27 16:58:13
NA,14494,"investor_register",2020-03-27 17:03:58
NA,14496,"investor_register",2020-03-27 17:29:37
NA,14503,"investor_register",2020-03-27 17:48:22
NA,14504,"investor_register",2020-03-27 17:53:19
NA,14519,"investor_register",2020-03-27 20:23:29
NA,14521,"investor_register",2020-03-27 20:55:03
NA,14522,"investor_register",2020-03-27 21:06:23
NA,14523,"investor_register",2020-03-27 21:08:46
NA,14533,"investor_register",2020-03-27 23:54:34
NA,14543,"investor_register",2020-03-28 05:44:13
NA,14551,"investor_register",2020-03-28 08:46:29
NA,14554,"investor_register",2020-03-28 09:14:28
NA,14559,"investor_register",2020-03-28 09:40:00
NA,14565,"investor_register",2020-03-28 10:19:57
NA,14572,"investor_register",2020-03-28 11:54:43
NA,14573,"investor_register",2020-03-28 11:56:31
NA,14577,"investor_register",2020-03-28 12:33:31
NA,14587,"investor_register",2020-03-28 14:05:03
NA,14602,"investor_register",2020-03-28 15:48:01
NA,14606,"investor_register",2020-03-28 16:09:35
NA,14607,"investor_register",2020-03-28 16:14:33
NA,14608,"investor_register",2020-03-28 16:17:12
NA,14610,"investor_register",2020-03-28 16:29:18
NA,14612,"investor_register",2020-03-28 16:39:46
NA,14615,"investor_register",2020-03-28 16:45:28
NA,14619,"investor_register",2020-03-28 17:05:19
NA,14625,"investor_register",2020-03-28 17:16:30
NA,14626,"investor_register",2020-03-28 17:19:05
NA,14629,"investor_register",2020-03-28 17:30:58
NA,14630,"investor_register",2020-03-28 17:35:43
NA,14631,"investor_register",2020-03-28 17:47:56
NA,14638,"investor_register",2020-03-28 19:55:41
NA,14639,"investor_register",2020-03-28 20:27:47
NA,14641,"investor_register",2020-03-28 20:42:22
NA,14644,"investor_register",2020-03-28 21:24:33
NA,14653,"investor_register",2020-03-29 01:13:19
NA,14660,"investor_register",2020-03-29 03:50:56
NA,14662,"investor_register",2020-03-29 04:59:33
NA,14666,"investor_register",2020-03-29 06:49:16
NA,14688,"investor_register",2020-03-29 12:06:09
NA,14689,"investor_register",2020-03-29 12:07:25
NA,14693,"investor_register",2020-03-29 12:49:06
NA,14694,"investor_register",2020-03-29 12:49:38
NA,14695,"investor_register",2020-03-29 12:54:19
NA,14699,"investor_register",2020-03-29 13:39:37
NA,14701,"investor_register",2020-03-29 13:54:36
NA,14707,"investor_register",2020-03-29 14:22:05
NA,14708,"investor_register",2020-03-29 14:27:01
NA,14709,"investor_register",2020-03-29 14:31:25
NA,14712,"investor_register",2020-03-29 14:46:48
NA,14713,"investor_register",2020-03-29 14:51:41
NA,14718,"investor_register",2020-03-29 15:22:08
NA,14727,"investor_register",2020-03-29 16:20:43
NA,14728,"investor_register",2020-03-29 16:26:31
NA,14736,"investor_register",2020-03-29 17:09:28
NA,14738,"investor_register",2020-03-29 17:38:20
NA,14742,"investor_register",2020-03-29 18:13:32
NA,14744,"investor_register",2020-03-29 18:34:25
NA,14752,"investor_register",2020-03-29 20:26:25
NA,14753,"investor_register",2020-03-29 20:26:33
NA,14756,"investor_register",2020-03-29 20:45:34
NA,14757,"investor_register",2020-03-29 20:47:05
NA,14758,"investor_register",2020-03-29 20:51:15
NA,14766,"investor_register",2020-03-30 00:16:32
NA,14770,"investor_register",2020-03-30 02:14:41
NA,14779,"investor_register",2020-03-30 07:06:18
NA,14781,"investor_register",2020-03-30 07:40:47
NA,14782,"investor_register",2020-03-30 07:43:23
NA,14783,"investor_register",2020-03-30 08:19:15
NA,14792,"investor_register",2020-03-30 10:04:56
NA,14797,"investor_register",2020-03-30 10:31:28
NA,14801,"investor_register",2020-03-30 10:42:27
NA,14804,"investor_register",2020-03-30 10:57:49
NA,14811,"investor_register",2020-03-30 11:46:07
NA,14813,"investor_register",2020-03-30 12:15:43
NA,14814,"investor_register",2020-03-30 12:28:41
NA,14822,"investor_register",2020-03-30 14:22:13
NA,14826,"investor_register",2020-03-30 14:45:28
NA,14828,"investor_register",2020-03-30 14:58:07
NA,14838,"investor_register",2020-03-30 17:08:08
NA,14841,"investor_register",2020-03-30 17:40:31
NA,14852,"investor_register",2020-03-30 20:59:08
NA,14856,"investor_register",2020-03-30 21:34:28
NA,14857,"investor_register",2020-03-30 21:49:50
NA,14859,"investor_register",2020-03-30 21:52:56
NA,14871,"investor_register",2020-03-31 06:06:14
NA,14877,"investor_register",2020-03-31 08:50:12
NA,14878,"investor_register",2020-03-31 08:52:36
NA,14879,"investor_register",2020-03-31 09:15:56
NA,14880,"investor_register",2020-03-31 09:18:22
NA,14886,"investor_register",2020-03-31 10:00:02
NA,14904,"investor_register",2020-03-31 13:29:19
NA,14905,"investor_register",2020-03-31 14:03:38
NA,14909,"investor_register",2020-03-31 15:27:53
NA,14914,"investor_register",2020-03-31 18:13:25
NA,14924,"investor_register",2020-03-31 23:13:30
NA,14928,"investor_register",2020-04-01 00:45:32
NA,14929,"investor_register",2020-04-01 02:06:32
NA,14932,"investor_register",2020-04-01 05:33:11
NA,14935,"investor_register",2020-04-01 07:14:45
NA,14937,"investor_register",2020-04-01 08:20:11
NA,14946,"investor_register",2020-04-01 11:02:39
NA,14947,"investor_register",2020-04-01 11:04:18
NA,14952,"investor_register",2020-04-01 12:25:27
NA,14959,"investor_register",2020-04-01 13:47:11
NA,14963,"investor_register",2020-04-01 14:09:21
NA,14966,"investor_register",2020-04-01 14:49:56
NA,14967,"investor_register",2020-04-01 15:21:13
NA,14968,"investor_register",2020-04-01 15:25:55
NA,14972,"investor_register",2020-04-01 16:08:16
NA,14976,"investor_register",2020-04-01 16:26:12
NA,14977,"investor_register",2020-04-01 16:46:04
NA,14978,"investor_register",2020-04-01 16:59:20
NA,14980,"investor_register",2020-04-01 17:18:44
NA,14982,"investor_register",2020-04-01 18:06:33
NA,14985,"investor_register",2020-04-01 18:47:15
NA,14988,"investor_register",2020-04-01 19:08:01
NA,14991,"investor_register",2020-04-01 19:27:25
NA,14999,"investor_register",2020-04-01 20:04:28
NA,15005,"investor_register",2020-04-01 20:22:22
NA,15010,"investor_register",2020-04-01 20:51:35
NA,15012,"investor_register",2020-04-01 21:12:59
NA,15017,"investor_register",2020-04-01 21:29:19
NA,15027,"investor_register",2020-04-01 22:09:42
NA,15028,"investor_register",2020-04-01 22:23:36
NA,15035,"investor_register",2020-04-01 22:43:51
NA,15039,"investor_register",2020-04-01 23:08:09
NA,15040,"investor_register",2020-04-01 23:08:24
NA,15042,"investor_register",2020-04-01 23:20:22
NA,15043,"investor_register",2020-04-01 23:23:47
NA,15052,"investor_register",2020-04-02 00:45:34
NA,15054,"investor_register",2020-04-02 00:52:23
NA,15057,"investor_register",2020-04-02 01:04:30
NA,15066,"investor_register",2020-04-02 03:15:20
NA,15067,"investor_register",2020-04-02 05:26:55
NA,15069,"investor_register",2020-04-02 05:57:33
NA,15070,"investor_register",2020-04-02 05:58:32
NA,15072,"investor_register",2020-04-02 06:01:49
NA,15077,"investor_register",2020-04-02 07:05:10
NA,15078,"investor_register",2020-04-02 07:19:44
NA,15079,"investor_register",2020-04-02 07:49:50
NA,15080,"investor_register",2020-04-02 07:50:17
NA,15083,"investor_register",2020-04-02 08:12:05
NA,15088,"investor_register",2020-04-02 09:49:47
NA,15091,"investor_register",2020-04-02 10:39:40
NA,15093,"investor_register",2020-04-02 10:53:42
NA,15097,"investor_register",2020-04-02 11:07:40
NA,15103,"investor_register",2020-04-02 12:11:16
NA,15107,"investor_register",2020-04-02 12:48:14
NA,15112,"investor_register",2020-04-02 13:19:29
NA,15113,"investor_register",2020-04-02 13:21:14
NA,15121,"investor_register",2020-04-02 13:31:26
NA,15125,"investor_register",2020-04-02 13:42:12
NA,15129,"investor_register",2020-04-02 13:58:43
NA,15132,"investor_register",2020-04-02 14:08:26
NA,15138,"investor_register",2020-04-02 14:25:00
NA,15142,"investor_register",2020-04-02 15:29:23
NA,15145,"investor_register",2020-04-02 15:31:38
NA,15147,"investor_register",2020-04-02 15:37:30
NA,15149,"investor_register",2020-04-02 15:41:49
NA,15151,"investor_register",2020-04-02 16:14:48
NA,15154,"investor_register",2020-04-02 16:37:42
NA,15158,"investor_register",2020-04-02 16:50:42
NA,15192,"investor_register",2020-04-02 22:45:10
NA,15199,"investor_register",2020-04-02 23:27:26
NA,15201,"investor_register",2020-04-03 00:17:15
NA,15204,"investor_register",2020-04-03 00:50:23
NA,15205,"investor_register",2020-04-03 00:55:34
NA,15206,"investor_register",2020-04-03 00:58:46
NA,15209,"investor_register",2020-04-03 01:32:22
NA,15212,"investor_register",2020-04-03 02:16:57
NA,15213,"investor_register",2020-04-03 02:21:54
NA,15216,"investor_register",2020-04-03 04:01:23
NA,15217,"investor_register",2020-04-03 04:37:57
NA,15232,"investor_register",2020-04-03 08:01:07
NA,15234,"investor_register",2020-04-03 08:09:57
NA,15235,"investor_register",2020-04-03 08:15:54
NA,15236,"investor_register",2020-04-03 08:40:19
NA,15237,"investor_register",2020-04-03 08:46:07
NA,15240,"investor_register",2020-04-03 09:00:14
NA,15244,"investor_register",2020-04-03 09:16:12
NA,15247,"investor_register",2020-04-03 09:53:16
NA,15248,"investor_register",2020-04-03 10:00:33
NA,15256,"investor_register",2020-04-03 11:06:29
NA,15265,"investor_register",2020-04-03 11:46:50
NA,15266,"investor_register",2020-04-03 11:58:59
NA,15273,"investor_register",2020-04-03 12:23:55
NA,15277,"investor_register",2020-04-03 12:53:13
NA,15278,"investor_register",2020-04-03 13:04:17
NA,15280,"investor_register",2020-04-03 13:29:38
NA,15282,"investor_register",2020-04-03 13:44:32
NA,15285,"investor_register",2020-04-03 14:24:13
NA,15295,"investor_register",2020-04-03 15:43:07
NA,15296,"investor_register",2020-04-03 15:43:48
NA,15298,"investor_register",2020-04-03 16:00:06
NA,15305,"investor_register",2020-04-03 17:04:39
NA,15310,"investor_register",2020-04-03 17:34:15
NA,15313,"investor_register",2020-04-03 17:51:44
NA,15319,"investor_register",2020-04-03 18:17:04
NA,15321,"investor_register",2020-04-03 18:47:56
NA,15322,"investor_register",2020-04-03 18:52:11
NA,15324,"investor_register",2020-04-03 19:40:23
NA,15327,"investor_register",2020-04-03 20:24:28
NA,15329,"investor_register",2020-04-03 21:31:17
NA,15331,"investor_register",2020-04-03 21:49:06
NA,15336,"investor_register",2020-04-03 22:33:27
NA,15337,"investor_register",2020-04-03 23:05:13
NA,15341,"investor_register",2020-04-04 00:54:55
NA,15344,"investor_register",2020-04-04 01:31:13
NA,15347,"investor_register",2020-04-04 01:46:08
NA,15350,"investor_register",2020-04-04 03:17:21
NA,15354,"investor_register",2020-04-04 04:52:54
NA,15360,"investor_register",2020-04-04 06:56:54
NA,15366,"investor_register",2020-04-04 08:27:49
NA,15368,"investor_register",2020-04-04 08:36:26
NA,15380,"investor_register",2020-04-04 10:03:08
NA,15386,"investor_register",2020-04-04 10:39:59
NA,15392,"investor_register",2020-04-04 11:15:06
NA,15395,"investor_register",2020-04-04 11:19:48
NA,15397,"investor_register",2020-04-04 11:46:36
NA,15399,"investor_register",2020-04-04 12:12:07
NA,15423,"investor_register",2020-04-04 14:20:51
NA,15425,"investor_register",2020-04-04 14:37:27
NA,15431,"investor_register",2020-04-04 15:02:52
NA,15450,"investor_register",2020-04-04 17:02:39
NA,15458,"investor_register",2020-04-04 17:24:39
NA,15459,"investor_register",2020-04-04 17:38:36
NA,15460,"investor_register",2020-04-04 17:39:32
NA,15466,"investor_register",2020-04-04 18:06:38
NA,15473,"investor_register",2020-04-04 18:52:23
NA,15475,"investor_register",2020-04-04 19:41:50
NA,15481,"investor_register",2020-04-04 21:35:40
NA,15492,"investor_register",2020-04-04 22:54:23
NA,15494,"investor_register",2020-04-04 23:22:22
NA,15496,"investor_register",2020-04-04 23:45:17
NA,15501,"investor_register",2020-04-05 00:31:01
NA,15505,"investor_register",2020-04-05 01:46:16
NA,15507,"investor_register",2020-04-05 03:58:31
NA,15510,"investor_register",2020-04-05 06:16:58
NA,15514,"investor_register",2020-04-05 07:28:34
NA,15519,"investor_register",2020-04-05 08:04:32
NA,15520,"investor_register",2020-04-05 08:12:43
NA,15526,"investor_register",2020-04-05 09:39:20
NA,15528,"investor_register",2020-04-05 09:49:50
NA,15529,"investor_register",2020-04-05 10:19:11
NA,15531,"investor_register",2020-04-05 10:29:35
NA,15532,"investor_register",2020-04-05 10:39:32
NA,15539,"investor_register",2020-04-05 11:12:56
NA,15541,"investor_register",2020-04-05 11:37:16
NA,15549,"investor_register",2020-04-05 12:54:40
NA,15550,"investor_register",2020-04-05 12:55:29
NA,15554,"investor_register",2020-04-05 14:04:35
NA,15555,"investor_register",2020-04-05 14:07:51
NA,15556,"investor_register",2020-04-05 14:11:17
NA,15558,"investor_register",2020-04-05 14:16:20
NA,15559,"investor_register",2020-04-05 14:26:56
NA,15562,"investor_register",2020-04-05 14:34:55
NA,15564,"investor_register",2020-04-05 14:40:07
NA,15566,"investor_register",2020-04-05 14:48:12
NA,15568,"investor_register",2020-04-05 14:54:15
NA,15569,"investor_register",2020-04-05 15:08:46
NA,15572,"investor_register",2020-04-05 15:26:55
NA,15575,"investor_register",2020-04-05 15:39:41
NA,15578,"investor_register",2020-04-05 16:08:42
NA,15580,"investor_register",2020-04-05 16:21:14
NA,15583,"investor_register",2020-04-05 16:29:57
NA,15586,"investor_register",2020-04-05 16:50:06
NA,15590,"investor_register",2020-04-05 17:14:43
NA,15597,"investor_register",2020-04-05 18:09:33
NA,15603,"investor_register",2020-04-05 18:44:51
NA,15619,"investor_register",2020-04-05 21:36:23
NA,15633,"investor_register",2020-04-06 00:33:47
NA,15634,"investor_register",2020-04-06 00:56:55
NA,15636,"investor_register",2020-04-06 01:17:34
NA,15637,"investor_register",2020-04-06 02:06:57
NA,15647,"investor_register",2020-04-06 07:53:17
NA,15650,"investor_register",2020-04-06 08:35:50
NA,15654,"investor_register",2020-04-06 09:46:30
NA,15655,"investor_register",2020-04-06 09:52:32
NA,15657,"investor_register",2020-04-06 10:16:53
NA,15665,"investor_register",2020-04-06 11:20:24
NA,15670,"investor_register",2020-04-06 11:39:05
NA,15678,"investor_register",2020-04-06 12:09:46
NA,15685,"investor_register",2020-04-06 13:45:19
NA,15687,"investor_register",2020-04-06 14:01:22
NA,15693,"investor_register",2020-04-06 14:58:08
NA,15694,"investor_register",2020-04-06 15:58:01
NA,15698,"investor_register",2020-04-06 16:38:52
NA,15700,"investor_register",2020-04-06 16:48:04
NA,15703,"investor_register",2020-04-06 17:03:20
NA,15705,"investor_register",2020-04-06 17:12:06
NA,15706,"investor_register",2020-04-06 17:20:05
NA,15709,"investor_register",2020-04-06 17:44:53
NA,15710,"investor_register",2020-04-06 17:59:43
NA,15714,"investor_register",2020-04-06 19:45:40
NA,15716,"investor_register",2020-04-06 20:24:28
NA,15717,"investor_register",2020-04-06 20:55:26
NA,15730,"investor_register",2020-04-07 02:03:17
NA,15737,"investor_register",2020-04-07 07:42:23
NA,15738,"investor_register",2020-04-07 08:30:09
NA,15746,"investor_register",2020-04-07 10:50:13
NA,15747,"investor_register",2020-04-07 10:52:12
NA,15749,"investor_register",2020-04-07 11:16:58
NA,15757,"investor_register",2020-04-07 12:41:17
NA,15758,"investor_register",2020-04-07 13:11:40
NA,15759,"investor_register",2020-04-07 13:13:31
NA,15764,"investor_register",2020-04-07 13:41:56
NA,15772,"investor_register",2020-04-07 14:38:53
NA,15774,"investor_register",2020-04-07 14:48:29
NA,15784,"investor_register",2020-04-07 18:39:39
NA,15785,"investor_register",2020-04-07 19:04:12
NA,15787,"investor_register",2020-04-07 19:15:55
NA,15793,"investor_register",2020-04-07 20:18:21
NA,15794,"investor_register",2020-04-07 20:59:05
NA,15795,"investor_register",2020-04-07 21:02:20
NA,15805,"investor_register",2020-04-08 00:12:01
NA,15813,"investor_register",2020-04-08 05:22:52
NA,15817,"investor_register",2020-04-08 08:56:25
NA,15819,"investor_register",2020-04-08 09:10:57
NA,15822,"investor_register",2020-04-08 09:55:01
NA,15824,"investor_register",2020-04-08 10:11:53
NA,15828,"investor_register",2020-04-08 10:24:37
NA,15834,"investor_register",2020-04-08 11:22:03
NA,15835,"investor_register",2020-04-08 11:26:46
NA,15847,"investor_register",2020-04-08 13:53:14
NA,15851,"investor_register",2020-04-08 14:25:03
NA,15853,"investor_register",2020-04-08 14:33:29
NA,15858,"investor_register",2020-04-08 15:25:39
NA,15869,"investor_register",2020-04-08 17:29:15
NA,15870,"investor_register",2020-04-08 17:37:22
NA,15872,"investor_register",2020-04-08 18:01:25
NA,15877,"investor_register",2020-04-08 19:53:19
NA,15878,"investor_register",2020-04-08 20:34:13
NA,15881,"investor_register",2020-04-08 20:44:59
NA,15886,"investor_register",2020-04-08 22:24:07
NA,15889,"investor_register",2020-04-08 23:05:45
NA,15895,"investor_register",2020-04-09 01:53:48
NA,15900,"investor_register",2020-04-09 07:31:54
NA,15902,"investor_register",2020-04-09 07:56:10
NA,15903,"investor_register",2020-04-09 08:47:36
NA,15907,"investor_register",2020-04-09 10:04:30
NA,15908,"investor_register",2020-04-09 11:22:06
NA,15911,"investor_register",2020-04-09 11:37:25
NA,15913,"investor_register",2020-04-09 12:10:44
NA,15917,"investor_register",2020-04-09 13:23:18
NA,15920,"investor_register",2020-04-09 13:31:37
NA,15921,"investor_register",2020-04-09 13:55:25
NA,15931,"investor_register",2020-04-09 16:25:57
NA,15941,"investor_register",2020-04-09 20:02:44
NA,15947,"investor_register",2020-04-09 22:33:06
NA,15950,"investor_register",2020-04-10 00:39:13
NA,15951,"investor_register",2020-04-10 00:39:57
NA,15956,"investor_register",2020-04-10 04:19:15
NA,15959,"investor_register",2020-04-10 06:36:13
NA,15961,"investor_register",2020-04-10 06:42:21
